"UPPER(SUBSTRING(fb_primarykey,3,24))","fund_id"
"ACA955AF50F98934C0A80135","2605-1"
"ACF955AF50F98987C0A80135","2605-2"
"10B83970510F5738C0A80134","2605-3"
"9306730C51104549C0A80132","2605-4"
"9337730C51104557C0A80132","2605-5"
"9339730C51104561C0A80132","2605-6"
"9323287551CB3E2EC0A80134","2606-11"
"0BE5382451D2DABBC0A80132","2606-12"
"003B366C51F7FC81C0A80134","2606-13"
"D1C738F450F9A503C0A80135","2606-2"
"70D51B285102FDD4C0A80135","2606-3"
"7FA318FD51CB2A30C0A80132","2606-8"
"812D18FD51CB2AF5C0A80132","2606-9"
"4241489D50F9D192C0A80135","2607-1"
"240D33F951101019C0A80135","2607-2"
"9A5F6E8351189A2CC0A80135","2607-3"
"41C92E8A5283E485C0A80135","2607-4"
"D256040051044A63C0A80135","2608-2"
"C3FE155153EAE0C9C0A86F98","2609-3"
"B0CA68D856B0E70BC0A86FA6","2609-4"
"6BC55DD33ED13B62C0A80134","261-1"
"848135C93BC4F499C0A80119","261-13"
"AF5F68ED3BCA24EEC0A80119","261-14"
"C60F020C3BE74941C0A80119","261-16"
"85CE04F83CF1A1ADC0A80119","261-18"
"88E93E534650ADB2C0A80135","261-20"
"F2262B4247BF8046C0A80135","261-21"
"234351C9490B0EA1C0A80132","261-22"
"E05255E3494AF837C0A80134","261-23"
"71E926144F22F2D6C0A80135","261-24"
"8BCE071A4F2817CCC0A80133","261-25"
"71923ED74FFF3A0FC0A80135","261-26"
"959602D8525F2AB3C0A80134","261-27"
"B354088C39C61F63C0A80151","261-7"
"0971472F50FDFC59C0A80132","2610-1"
"4B086106551C4E0FC0A86F98","2610-11"
"45175F6A57891724C0A86FA6","2610-12"
"AAA76FD850FE70E7C0A80135","2611-1"
"4B4A5C7850FFA614C0A80135","2611-2"
"21FB19C65103F66CC0A80134","2611-3"
"C2E53399541A9C48C0A86F98","2611-4"
"1C6B511B541AFCD7C0A86F98","2611-5"
"E6D317A55754AAC1C0A86FA6","2611-6"
"440D207551014988C0A80135","2612-1"
"19E70C02510187A6C0A80135","2613-1"
"6370278D51018856C0A80135","2614-1"
"82B3551F5101B2A4C0A80135","2615-1"
"E6E425B85102D77FC0A80134","2616-1"
"8DE461C051030D69C0A80132","2617-1"
"87825D15510353D4C0A80134","2618-1"
"06C62BA551036CAAC0A80135","2619-1"
"B815049C3F5F1BEBC0A80134","262-1"
"CAD51B2A3FCA60DFC0A80134","262-2"
"2FA83E773FCD5FD6C0A80133","262-3"
"0DE2721B408A65C9FFFFFFFF","262-4"
"25DD01EC415C40A3C0A80133","262-5"
"9A9D24D845C88C5AC0A80135","262-7"
"36BE1AC24819B331C0A80135","262-9"
"9CD5572851042D0BC0A80134","2620-1"
"549E596E564F7BABC0A86FA6","2621-3"
"9ACE3F7C567C12CBC0A86FA6","2621-4"
"59F151AE5105D657C0A80135","2622-1"
"25D9671B510AC903C0A80132","2623-2"
"B31373BE5164A0D5C0A80132","2623-3"
"53F774D6532AF664C0A86F99","2623-4"
"DA6264BA5106E55FC0A80132","2624-1"
"FB0502E9510803D3C0A80134","2625-1"
"08316BDD51085238C0A80134","2626-1"
"11AE58EA51083D7BC0A80132","2627-1"
"8B9309DB51094D2BC0A80134","2628-1"
"FA273DD6510ACF61C0A80132","2629-1"
"C04A078A39C3A505C0A801E1","263-1"
"657F288A542F8476C0A86F98","263-2"
"73FF26C755F7B4CCC0A86F98","263-3"
"2EDA2C8456979F70C0A86FA6","263-4"
"23D437E5510EC61AC0A80132","2630-1"
"53DE5846510F0597C0A80132","2631-1"
"C4106560511FA0E6C0A80132","2632-11"
"C4126560511FA11DC0A80132","2632-12"
"C43F6560511FA12DC0A80132","2632-13"
"C4416560511FA146C0A80132","2632-14"
"C4436560511FA156C0A80132","2632-15"
"C44A6560511FA180C0A80132","2632-16"
"C44C6560511FA193C0A80132","2632-17"
"C44E6560511FA1B1C0A80132","2632-18"
"C4506560511FA1CCC0A80132","2632-19"
"EB2B519C5111CFDDC0A80135","2632-2"
"C4526560511FA1E6C0A80132","2632-20"
"199E0BEA5187CBAFC0A80135","2632-22"
"22E45F7D51964CC3C0A80135","2632-23"
"D5EC67C451190C62C0A80135","2632-5"
"E6CB7101511CE5A6C0A80134","2632-9"
"0F95689151140B7AC0A80135","2633-1"
"D41443B3511863B3C0A80132","2634-1"
"31BE4C2652819520C0A80132","2634-2"
"EC84361D511865BDC0A80132","2635-1"
"BE950385511A6BADC0A80132","2636-1"
"E0270C05511E7170C0A80135","2637-1"
"E73D65A351225D64C0A80135","2638-1"
"19C804EC5123AC1AC0A80135","2639-1"
"ED116A62518BB2E9C0A80135","2639-4"
"C1BF03543F5F9B15C0A80134","264-1"
"E231680F3FB6FFD0C0A80134","264-10"
"F0B12FBA3F8CDDAEC0A80133","264-2"
"AFE23E243F90D4CCC0A80134","264-3"
"B51D3E243F90D58AC0A80134","264-4"
"735920A43F9AE78CC0A80133","264-5"
"583E4E943FAAF540C0A80132","264-6"
"35E641433FAF2EF8C0A80132","264-7"
"63D759243FB06A28C0A80133","264-8"
"74082F403FB330A6C0A80132","264-9"
"9B33421D51256A15C0A80135","2640-1"
"55BE0D0C534893D8C0A86F99","2640-10"
"9B3A421D51256A70C0A80135","2640-2"
"9B3C421D51256AA2C0A80135","2640-3"
"6F4D629D51FFC209C0A80135","2640-4"
"7FF464405244F43BC0A80132","2640-5"
"323F5D5D5304D1B8C0A86F99","2640-6"
"CA915D5D5304D486C0A86F99","2640-7"
"CAA25D5D5304D4A3C0A86F99","2640-8"
"D2CE13C5531784F3C0A86F99","2640-9"
"D6C824035127C81BC0A80132","2641-1"
"E01A244C512BAB9AC0A80132","2641-3"
"FB7D1DA2523DFC0FC0A80134","2641-4"
"2FEE4AEC52D3CCD9C0A86F98","2641-5"
"0C9D2431512BB096C0A80132","2642-1"
"466814B052B0605BC0A86F98","2642-3"
"E53603CE512CE35EC0A80132","2643-1"
"19236E9F512E8DA0C0A80135","2645-1"
"866E25545131FD56C0A80132","2646-1"
"AD75399051377C6BC0A80132","2647-1"
"57DE0F4F513A445FC0A80132","2648-1"
"1808077052D4CA8CC0A86F98","2648-2"
"A89D13CD513E3F92C0A80132","2649-1"
"87150E7652E73AB2C0A86F9C","2649-2"
"EA4B034A3F5FA21AC0A80134","265-1"
"EB3E133B4AFB0FA5C0A80132","265-2"
"53AE133B4AFB3632C0A80132","265-3"
"D56E401B51DC476DC0A80132","2650-11"
"868B436152BDBFB9C0A86F98","2650-17"
"8A51746F516C2B45C0A80134","2650-5"
"2BD725A951455029C0A80134","2651-1"
"48C25E225787C796C0A86FA6","2651-2"
"2BBA625151487EEFC0A80134","2652-1"
"2C1062515148813EC0A80134","2652-2"
"EB8901BF514B1768C0A80135","2653-4"
"4C1C483A514D6E9CC0A80132","2654-1"
"009A54D953345203C0A86F99","2654-2"
"C3F30112533C8379C0A86F99","2654-3"
"DAC14764514F2D4FC0A80132","2655-1"
"C20302E35178528CC0A80132","2655-10"
"8E45337D51D1ADF8C0A80135","2655-11"
"AD014BA252129786C0A80135","2655-12"
"87F168E6543154D2C0A86F98","2655-13"
"13AF208B54AC6F96C0A86F98","2655-14"
"A441260E54E8AC0FC0A86F98","2655-15"
"7DCC0BB654FF5C99C0A86F98","2655-16"
"D1F4452E516F1A16C0A80135","2655-3"
"91AB452E516F2D39C0A80135","2655-4"
"91D1452E516F3102C0A80135","2655-5"
"BF9C5F7951707D2BC0A80132","2655-6"
"3BD254F75171C298C0A80132","2655-7"
"273D36E55175CEB9C0A80135","2655-8"
"282A36E55175D033C0A80135","2655-9"
"30C03090514F2F5EC0A80132","2656-1"
"1F2315D8514F5023C0A80135","2657-1"
"44C86475515F303CC0A80134","2658-1"
"27E611E4515B9129C0A80132","2659-1"
"E65320CC3BAFC732C0A801E1","266-2"
"79EC68A03C31A7EDC0A80118","266-3"
"B11323AC519D678CC0A80134","2660-3"
"CB192543536AE979C0A86F99","2660-4"
"256350DB5160EA86C0A80134","2661-1"
"524F5DD851643546C0A80134","2662-1"
"93415B225166D6B4C0A80132","2663-1"
"E9BE3D0751AFACD2C0A80132","2663-2"
"0A3A4079516851D4C0A80135","2665-1"
"0A3C4079516851FDC0A80135","2665-2"
"16C57345516C5A49C0A80132","2665-3"
"866E734051685229C0A80134","2666-1"
"0CDD746B516C0A81C0A80134","2667-1"
"DF3C4F56516CD2EAC0A80134","2668-1"
"436B5374516D479FC0A80134","2668-2"
"63194BDE51BB5AECC0A80134","2669-5"
"3FBA34C83F6224EFC0A80134","267-1"
"5BB50C4D45E5A12DC0A80133","267-2"
"453C3960516EBBAAC0A80135","2670-1"
"1DC154A45170437EC0A80135","2671-1"
"110A5BD351706F37C0A80132","2671-3"
"91496356531F44BAC0A86F99","2671-5"
"E06B702B517090E9C0A80134","2672-1"
"26F3675554EA45D4C0A86F98","2672-2"
"42192961517102D6C0A80134","2673-1"
"2F2C33F253BD5283C0A86F98","2674-2"
"24B4337255019485C0A86F98","2674-3"
"7FF636E55175FAD8C0A80135","2675-1"
"9A2738D3517A8CFFC0A80132","2676-1"
"CC9A44DD51C99FD2C0A80132","2676-2"
"0A862E9D517FD699C0A80132","2677-1"
"333963AB51B61D7CC0A80134","2677-11"
"9884185051B72A59C0A80132","2677-12"
"09466C4451B8F08FC0A80135","2677-13"
"323F3D5B51BF388EC0A80132","2677-14"
"EC27148E51D5EBEEC0A80135","2677-15"
"8B3266F551F85939C0A80134","2677-16"
"72482F6E51F95554C0A80135","2677-17"
"682A2F0C518E6B0CC0A80132","2677-2"
"3CD7631651A39BF3C0A80132","2677-4"
"8E5307E351AB95E6C0A80132","2677-5"
"6EE74DCC51ABB959C0A80134","2677-6"
"A62E3A7C51AC0425C0A80135","2677-7"
"7E8129D951AF3D22C0A80134","2677-8"
"730867BB51B1CA2AC0A80132","2677-9"
"13D96ADC51903D84C0A80132","2678-1"
"C4D770AC51C23FD2C0A80134","2678-2"
"7515392053028247C0A86F99","2678-3"
"5A2B45ED5193ACF0C0A80135","2679-1"
"D5C34E3B3BBB91C3C0A80119","268-10"
"783C6608566C749EC0A86FA6","268-23"
"6BFB5C1A519B4190C0A80134","2681-1"
"3C8B608B519EFB40C0A80134","2682-1"
"5B6D13E951B5DC24C0A80134","2682-2"
"E68F3CF4519FEA45C0A80135","2683-1"
"109F4D78532A316EC0A86F99","2683-2"
"7EB9195B51ACFA0EC0A80134","2684-1"
"24CC14D4521BA8CDC0A80134","2684-2"
"B6C7523951AF3855C0A80135","2685-1"
"B09B5FCF51B02848C0A80135","2686-1"
"1BE0104651B0F4DEC0A80135","2687-1"
"F316306F51B288F4C0A80135","2688-1"
"BC7E6ECD5433585BC0A86F98","2688-2"
"95610DF451B7B7F8C0A80134","2689-1"
"E396030951C87E29C0A80132","2689-2"
"D48C6CED39C580D5C0A801E1","269-1"
"7A95705351B87477C0A80134","2690-1"
"E5D75DE851BA178FC0A80134","2691-1"
"F31E10B151BB79A4C0A80134","2693-1"
"642B14EA51BC7967C0A80132","2694-1"
"BA6414EA51BC838DC0A80132","2694-2"
"BCFF449D51E1690CC0A80132","2694-3"
"03A35CF85255B1F8C0A80134","2695-2"
"BED912F0550B699BC0A86F98","2695-3"
"9D41720E51C5A74EC0A80135","2696-1"
"BC8C31CC51C58F8EC0A80135","2697-1"
"BA503B0D51CA2DB9C0A80132","2697-2"
"E40A506D51C5B4EDC0A80132","2698-1"
"A7B8069951CA434FC0A80132","2699-1"
"BB25069951CA4663C0A80132","2699-2"
"EEDF26C451D04FD0C0A80135","2699-3"
"17C242FE39C6DB28C0A801E1","270-1"
"9497032240284FC8C0A80133","270-10"
"DE9308713A137EE0C0A80119","270-11"
"A25E5A8C4873EB75C0A80134","270-12"
"E3663AB339C82922C0A801E1","270-2"
"E8F73AB339C82CE6C0A801E1","270-3"
"57BC1CB539C974EFC0A801E1","270-4"
"DC4A35D739CACAA4C0A801E0","270-5"
"7887416F39CEBE78C0A80119","270-6"
"E69C3E9039EDC92CC0A80118","270-7"
"DDF56B2939F3AD27C0A80118","270-8"
"85432DFF51CB203BC0A80132","2700-1"
"39865EF551CDF3F7C0A80132","2701-1"
"532C563C51D1CE61C0A80135","2701-2"
"42DA70B651CE65F4C0A80132","2702-1"
"70EA293351CF04CEC0A80132","2703-1"
"86D25B3A51E4371DC0A80134","2703-2"
"1E184AAB51EA868FC0A80134","2703-3"
"19A8189E5244C047C0A80132","2706-8"
"99813EB751DC2FD6C0A80132","2707-1"
"758A3EB751DC59FDC0A80132","2707-2"
"CA733B8C52079394C0A80135","2708-3"
"CA631C2A51EDCF6BC0A80132","2709-1"
"734329B451F9A96EC0A80132","2709-2"
"A4F009EC39C69070C0A80151","271-1"
"21D50D9039C822ECC0A80151","271-2"
"366615183D5846F7C0A80119","271-4"
"A838570751F02762C0A80132","2710-1"
"6E0E438451F283E7C0A80132","2710-2"
"EAFD724051F1FE3AC0A80132","2711-1"
"A8863B0C51FE514AC0A80132","2712-1"
"AB4E30DD53261142C0A86F99","2712-2"
"55D86C755203E3BAC0A80132","2713-1"
"F10E6C755203F100C0A80132","2713-2"
"928316CF5209A19AC0A80135","2714-1"
"CC7562E5520A5AF1C0A80134","2715-1"
"9E494CA95210DB55C0A80134","2716-1"
"77F657535213B13FC0A80132","2718-1"
"41BB06135213D1A8C0A80134","2719-1"
"7FEE1D2153110B04C0A86F99","2719-2"
"34F4244B39C6A60EC0A801E0","272-2"
"D2FC3DE93EB0AB4DC0A80133","272-3"
"15DC50C652147172C0A80134","2720-1"
"025B63D85214BAAAC0A80132","2720-2"
"35B44CE5521B8CADC0A80134","2721-1"
"ABC9433C5220CBE7C0A80132","2722-1"
"CB1760B35224E31FC0A80135","2723-2"
"2CE22FDB521E1D6FC0A80132","2724-1"
"76DE3923521E7F1CC0A80132","2725-1"
"6AEA411A521ED651C0A80134","2726-1"
"73894961521F5841C0A80132","2727-1"
"4A5663B3521F8AF3C0A80135","2728-1"
"B21446AF52220B7CC0A80134","2728-2"
"5A626D195225E884C0A80134","2728-3"
"621307125226D205C0A80132","2728-4"
"5B4A0552522B9FA9C0A80135","2728-5"
"D3EE37D752F80075C0A86F98","2728-6"
"BAE403CC5228DC7BC0A80135","2729-1"
"66C64804529030A3C0A80132","2729-2"
"58DD3BAC3BE00EEAC0A80118","273-17"
"705B639D3F63FDD5C0A80134","273-2"
"48BD36C33DD2C3D5C0A80135","273-24"
"B52E36C33DD2E2A8C0A80135","273-25"
"926E033D41E2FAA7C0A80133","273-26"
"9FBE3E5E41E477E3C0A80134","273-27"
"EFCA4E4741E618ACC0A80133","273-28"
"E15973AB39D1E949C0A80118","273-4"
"C243670F404FE2AEC0A80132","273-6"
"292549FF41112F7EC0A80134","273-7"
"D89E369C3AA67739C0A80119","273-9"
"409102C852220521C0A80135","2730-1"
"043628ED5227B3A7C0A80132","2731-1"
"064628ED5227B56CC0A80132","2731-2"
"CD2F06F65223DB63C0A80134","2732-1"
"ECD1132B5224400EC0A80134","2733-1"
"87A95A295463519FC0A86F98","2733-2"
"F45B06DF522511FBC0A80135","2734-1"
"20E224E45225F284C0A80132","2735-1"
"BEB244DF5225F950C0A80135","2736-1"
"31DF74BD52263508C0A80132","2737-1"
"1747679C522F8F22C0A80135","2739-16"
"174F679C522F9023C0A80135","2739-17"
"1757679C522F9090C0A80135","2739-18"
"1759679C522F90E3C0A80135","2739-19"
"175B679C522F9107C0A80135","2739-20"
"175D679C522F9157C0A80135","2739-21"
"1765679C522F91BBC0A80135","2739-22"
"1767679C522F9200C0A80135","2739-23"
"812A12BE3F673CFFC0A80132","274-1"
"2F4431EF3F6F97ABC0A80134","274-2"
"BF3722623F74B41BC0A80133","274-3"
"2C7103843F7ADDD6C0A80132","274-4"
"F21147153FB083B6C0A80133","274-5"
"98D162BE40A3DBC9C0A80132","274-6"
"95111F844BE091E5C0A80134","274-7"
"CDAC2E25522E50A4C0A80132","2740-1"
"E9C21B56522FADEFC0A80132","2740-2"
"0800320452C99FCDC0A86F98","2740-3"
"5D88026D522E92C0C0A80135","2741-1"
"5B722A245230A73CC0A80135","2742-1"
"55C035EE5230ABEBC0A80132","2743-1"
"906F23C75230DCECC0A80135","2744-1"
"56F108B152378C88C0A80134","2745-1"
"849B13DD5237C528C0A80134","2746-1"
"D64052595237DCA2C0A80132","2747-1"
"079253A15239D477C0A80135","2748-1"
"FB0200A4523AFE48C0A80135","2749-1"
"D3B93DF139C805A2C0A801E0","275-1"
"18BF24A944498C51C0A80132","275-3"
"E96D1F474A074CC4C0A80135","275-4"
"58E40548523B4902C0A80135","2750-1"
"1AB46FA8523DCAD2C0A80134","2751-1"
"2D89376F5393DF2CC0A86F98","2752-2"
"F57312795241E836C0A80134","2753-1"
"BDB72CA35242F32EC0A80134","2754-1"
"BCAC073B5242FE71C0A80132","2755-1"
"2D784B2F52CD9F06C0A86F98","2755-2"
"9FE5033D52432FFCC0A80134","2756-1"
"013C2E4C52433CE0C0A80132","2757-1"
"01BF2E4C52433FF1C0A80132","2757-2"
"DA9C590A5244A477C0A80132","2757-3"
"E737590A5244A825C0A80132","2757-4"
"1CAB10B4525691A5C0A80135","2758-1"
"FEE5624E528E0A13C0A80132","2758-3"
"D77A750352458D5CC0A80134","2759-1"
"EC351F715273CE04C0A80132","2759-2"
"86A60D9339C8143EC0A80151","276-1"
"EE6B41CA3DDC6DFFC0A80132","276-10"
"F8E332A23EAFF8EBC0A80132","276-11"
"DC8C063B3ABD02A3C0A80119","276-5"
"95E05DC63C558795C0A801E0","276-8"
"7D001EA852459E8AC0A80132","2760-1"
"E18416775245D62DC0A80135","2761-1"
"F1D50C5952EFB6D8C0A86F98","2761-2"
"5C450165552852FFC0A86FA6","2761-3"
"13563FBA52465592C0A80134","2762-1"
"81C2470152470EEDC0A80135","2763-1"
"F40734CD52484ACBC0A80135","2764-1"
"F44634CD5248531CC0A80135","2764-2"
"87554F3752E15D00C0A86F9C","2764-3"
"053F084653A18EBFC0A86F98","2764-4"
"1D930A4A52487D8CC0A80134","2765-1"
"521C0A405248812BC0A80134","2766-1"
"43C4578A5248B6B6C0A80135","2767-1"
"CC5E68695249F969C0A80135","2768-1"
"80EB38C854B7A6FDC0A86F98","2769-4"
"59EE0CDC39C8CECEC0A801E1","277-1"
"B3D0735748F89D3EC0A80135","277-2"
"67401F4D524ACC3AC0A80134","2770-1"
"70D41F4D524ACDADC0A80134","2770-2"
"010B4896524D695AC0A80135","2771-1"
"E2E274B252530BB1C0A80134","2773-1"
"96C9524452531105C0A80132","2774-1"
"617B264052543916C0A80134","2775-1"
"31B753A9577BE31CC0A86FA6","2775-3"
"CCD8528152544153C0A80135","2776-1"
"D190603F52556FF3C0A80135","2776-2"
"90EF74A55255B1EEC0A80135","2776-3"
"B33267CA52544E93C0A80132","2777-1"
"5A37271652C6D214C0A86F98","2777-3"
"90164B3552CD6B02C0A86F98","2777-4"
"5CC467C052544EFFC0A80132","2778-1"
"841200EA525583F8C0A80132","2779-1"
"0EEF23143C11A9A9C0A801E1","278-2"
"690600C65256042CC0A80135","2780-1"
"474C0660525608ADC0A80135","2781-1"
"546B4CFF5256CF24C0A80135","2781-2"
"803B0A2A525D83E1C0A80135","2781-3"
"21ED010B537D1E0DC0A86F99","2782-1"
"538F5EA95386105BC0A86F98","2782-2"
"112D5EA95386152BC0A86F98","2782-3"
"A9120300525BDC04C0A80135","2783-1"
"1ADE0300525EF6C4C0A80132","2784-1"
"390027B05270D117C0A80135","2784-2"
"967749EB5407A63AC0A86F98","2785-2"
"283029695266DF9CC0A80132","2786-1"
"37A755CA526E6167C0A80134","2787-1"
"CB8538B852712591C0A80135","2788-1"
"16CF0F3354CEFB57C0A86F98","2788-2"
"098A27B05270BBA9C0A80135","2789-1"
"7ED6358139CAA4B3C0A801E1","279-1"
"E32B05F94374A9AAC0A80133","279-2"
"C7CB251B47CEC9D9C0A80133","279-4"
"BA7502DA48074973C0A80133","279-5"
"4CA125904C0076B5C0A80134","279-6"
"BE533BE65275134BC0A80132","2790-1"
"72E46A91528C5B51C0A80135","2791-1"
"9A8E22735277254CC0A80135","2792-1"
"449E1C5C527BACCFC0A80132","2792-2"
"8435572C527E08B7C0A80132","2792-3"
"765F711C52902B77C0A80135","2792-4"
"C8B8507452A5BF2AC0A86F85","2792-5"
"AEEB0B175277E733C0A80132","2793-1"
"C6FA0B175277E84EC0A80132","2794-1"
"FAFD0B175277EF99C0A80132","2794-2"
"17F31E72527FAF0EC0A80132","2794-3"
"17FB1E72527FAF35C0A80132","2794-4"
"A2560DBE52AF3487C0A86F98","2794-5"
"8688182F52B1EC43C0A86F98","2794-6"
"B75B5FD4527BBF78C0A80132","2795-1"
"87D06DD5527C2FC3C0A80132","2796-1"
"D2E0171A527CEB62C0A80132","2797-1"
"0730257D5283EDA5C0A80132","2798-1"
"4C593BA95281E214C0A80135","2799-1"
"25205BC25286775CC0A80135","2799-2"
"737A173E52945BA0C0A80135","2799-3"
"0BCF57DF39CA4388C0A801E0","280-1"
"9C3D494A3A308DD2C0A80119","280-2"
"84DF626842B8AF55C0A80132","280-3"
"844E0F12459D2D42C0A80134","280-4"
"9FBF0E6F57BB2FA6C0A86FA6","280-5"
"82391D115281E2D7C0A80135","2800-1"
"4C663BA95281E244C0A80135","2801-1"
"921C2E8F5281E236C0A80135","2802-1"
"267F16685281E25BC0A80135","2803-1"
"8C10248E5281E263C0A80132","2804-1"
"AC9633D35281E28DC0A80135","2805-1"
"9F85248E5281E3A1C0A80132","2806-1"
"935D2E8F5281E6E2C0A80135","2807-1"
"DA0233015282829BC0A80135","2808-1"
"EA6C6EE15282EB70C0A80135","2809-1"
"D2AD709039CA4665C0A801E0","281-1"
"76A025D939D4C6A1C0A80118","281-2"
"76A625D939D4C6B3C0A80118","281-3"
"7BBB49715283EE5EC0A80135","2810-1"
"ACB5373F5286E324C0A80132","2811-1"
"B98E1128528B8E47C0A80132","2812-1"
"EA536EB7528D3F05C0A80135","2814-1"
"42F02F23528F7FEAC0A80132","2815-1"
"CE3F25D055DFE253C0A86FA6","2816-2"
"4909223B52935DF4C0A80132","2817-1"
"F5F63C195294B8B9C0A80132","2818-1"
"F595607A541B9475C0A86F98","2818-2"
"B80068A9529F76C2C0A86F85","2819-11"
"F98B2DC0529E4378C0A86F85","2819-9"
"FCE61A343F6B1C7BC0A80134","282-1"
"3D0912484905D655C0A80135","282-10"
"5238657641D4B17DC0A80132","282-2"
"C5082B08425407EBC0A80134","282-4"
"A94B4EC1435F852BC0A80133","282-5"
"599F402548779282C0A80135","282-6"
"3264539648EA224BC0A80135","282-7"
"218D5EAF48ECCE4FC0A80132","282-8"
"525F3C7F48EF5826C0A80133","282-9"
"B8AF19EF52A2366AC0A86F85","2821-4"
"B0F72A9252C62EB7C0A86F98","2822-1"
"4AFD101352B4A7F4C0A86F98","2823-1"
"DB6E101352B4EE82C0A86F98","2824-1"
"BFC9713F52BC2C30C0A86F98","2825-1"
"F9C124CB52B9CF16C0A86F98","2826-1"
"5DDF400D52BB70C8C0A86F98","2827-1"
"34FA3F4C52BBAAE0C0A86F98","2828-1"
"D28C1EC952BFBC39C0A86F98","2828-2"
"C57C086853B76237C0A86F98","2829-12"
"F03307E1569419BEC0A86FA6","2829-20"
"DF402B7456A42C7BC0A86FA6","2829-21"
"8D4B2DD75727D0A9C0A86FA6","2829-24"
"8D672DD75727D187C0A86FA6","2829-25"
"8D842DD75727D23CC0A86FA6","2829-26"
"673B2E6557292B3BC0A86FA6","2829-27"
"675A2E6557292C86C0A86FA6","2829-28"
"09FF19C0573CF3E4C0A86FA6","2829-29"
"7B992368573CFBD7C0A86FA6","2829-30"
"7BBB2368573CFE13C0A86FA6","2829-31"
"5C58196F573E428CC0A86FA6","2829-32"
"EECE231A573E4773C0A86FA6","2829-33"
"EEF3231A573E5142C0A86FA6","2829-34"
"FE0B2CEE573FA517C0A86FA6","2829-35"
"5F063695573FB368C0A86FA6","2829-36"
"6E9E68113F6B6ADEC0A80132","283-1"
"9C436CC452BF551EC0A86F98","2830-1"
"58876FD052C03BC7C0A86F98","2831-1"
"C3D76FD052C04C6EC0A86F98","2831-3"
"794A069E52C17FB9C0A86F98","2833-1"
"DFA10BA6550B03D1C0A86F98","2834-4"
"A2EE700552C59E7EC0A86F98","2835-1"
"5CD3465452C2607AC0A86F98","2836-1"
"C0B9636C52C298E1C0A86F98","2838-1"
"5C9731FE52C9869DC0A86F98","2838-2"
"5034187D52C4B9E1C0A86F98","2839-1"
"6464187D52C4BCA4C0A86F98","2839-2"
"BBBC08714741D361C0A80133","284-10"
"B2EE03294741E66EC0A80132","284-11"
"30631FDD47669E31C0A80134","284-13"
"AA00051347AB0184C0A80133","284-16"
"990702FE47B1EDCDC0A80133","284-17"
"7F0828DF47FBA79FC0A80132","284-20"
"36C5198D4858B304C0A80134","284-21"
"5D8A0C3B49218F4EC0A80134","284-23"
"82F30C3B492192E3C0A80134","284-24"
"9A2A3AF24921BC40C0A80132","284-25"
"C0084E2B49232BD7C0A80134","284-26"
"1E29170650051AA0C0A80132","284-27"
"F117358155DD5853C0A86FA6","284-28"
"2E6A3D3152C4ECCEC0A86F98","2840-1"
"68D46D1D52C573D8C0A86F98","2842-1"
"12996FEA52C58CA8C0A86F98","2843-1"
"AB914A2052DE7944C0A86F9C","2843-2"
"CBCC0C5652EFB727C0A86F98","2843-3"
"0C93700552C596F7C0A86F98","2844-1"
"D8426FEA52C5A406C0A86F98","2845-1"
"2BBF6FEA52C5A5C7C0A86F98","2845-2"
"FA1D195F52F527B6C0A86F98","2846-1"
"FAA66FEA52C5E217C0A86F98","2847-1"
"1ED0204152C61E9BC0A86F98","2848-1"
"A4DB1D8F52C676BDC0A86F98","2849-1"
"B02F11CD39CA74EAC0A80151","285-1"
"5FB629AB52C6DBF4C0A86F98","2850-1"
"8DE971BE52C8769DC0A86F98","2853-1"
"AEAD33D052C86E76C0A86F98","2854-1"
"4FDE625C52C88D77C0A86F98","2855-1"
"80A0625C52C89744C0A86F98","2856-1"
"DE79161152CD313CC0A86F98","2858-1"
"8AD60C8A48EEC8C0C0A80132","286-19"
"56640B0352E870B0C0A86F9C","286-21"
"9BEC05DF52CB1EA4C0A86F98","2860-1"
"D4BA6E0C52CC68B5C0A86F98","2862-1"
"313D05DF52CB3D29C0A86F98","2863-1"
"142830AB52CCBBBFC0A86F98","2865-2"
"802D2A1852CCCFB6C0A86F98","2866-1"
"9D4E581C52CCFF95C0A86F98","2867-1"
"8F6F4B2C52CD69CEC0A86F98","2868-1"
"49FC4B2F52CDB2EFC0A86F98","2869-1"
"915B4FCA3FEF4BF8C0A80133","287-10"
"99054FCA3FEF4DBDC0A80133","287-11"
"37DF40A341597309C0A80134","287-12"
"A8EA01244173AB8DC0A80134","287-13"
"D8051C4B41FA9EEFC0A80133","287-15"
"B13D160F3F8BEA51C0A80133","287-2"
"050B6363459BCAF0C0A80135","287-24"
"830848304690F646C0A80132","287-26"
"C2F151F4530414D2C0A86F99","287-28"
"7DDA08F43F969431C0A80132","287-3"
"AE33566F52CDEBB2C0A86F98","2871-1"
"2DA7031452CDF180C0A86F98","2872-1"
"EAEC543A538B6AA7C0A86F98","2872-2"
"0A1772DC52CE028EC0A86F98","2873-1"
"AE8C333C52D34E31C0A86F98","2874-1"
"8D5D72DC52CE2310C0A86F98","2875-1"
"ED8972DC52CE39E9C0A86F98","2876-1"
"366C72DC52CE66F6C0A86F98","2876-2"
"366E72DC52CE6702C0A86F98","2876-3"
"D84871D852CEBA3CC0A86F98","2878-1"
"518671E552CED85FC0A86F98","2879-1"
"486B2DE83F7079B8C0A80132","288-1"
"4D0E407551755D41C0A80132","288-2"
"53D8407551755EB6C0A80132","288-3"
